#node	identifier	domain_summary_url	annotation	other_names_and_aliases
C0P6C5_MAIZE	4577.C0P6C5	Threonine synthase 1 chloroplastic.	https://smart.embl.de/smart/DDvec.cgi?smart=525:Pfam_PALP(163|475)+	103630689,4.2.3.1,C0P6C5,C0P6C5_MAIZE,EC 4.2.3.1,NM_001319721.1,NP_001306650,NP_001306650.1,Threonine synthase,Threonine synthase 1 chloroplastic,Threonine synthase, chloroplastic-like,ZEAMMB73_Zm00001d038904,zma:103630689
C0P6D2_MAIZE	4577.C0P6D2	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=163:	100382309,C0P6D2,C0P6D2_MAIZE,NM_001175058.1,NP_001168529,NP_001168529.1,Uncharacterized protein,Uncharacterized protein LOC100382309,ZEAMMB73_Zm00001d044801,zma:100382309
C0P6E8_MAIZE	4577.C0P6E8	Iron-sulfur assembly protein IscA-like 1 mitochondrial.	https://smart.embl.de/smart/DDvec.cgi?smart=130:Pfam_Fe-S_biosyn(17|118)+	100282007,C0P6E8,C0P6E8_MAIZE,HESB-like domain-containing protein 2,Iron-sulfur cluster assembly 1,NP_001148392,ZEAMMB73_Zm00001d040185,zma:100282007
C0P6G7_MAIZE	4577.C0P6G7	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=213:SIGNAL(1|24)+	100277791,C0P6G7,C0P6G7_MAIZE,NM_001175067.1,NP_001168538,NP_001168538.1,Uncharacterized protein,Uncharacterized protein LOC100277791 precursor,ZEAMMB73_Zm00001d041465,zma:100277791
C0P6Q6_MAIZE	4577.C0P6Q6	DNA gyrase subunit B; A type II topoisomerase that negatively supercoils closed circular double-stranded DNA in an ATP-dependent manner.	https://smart.embl.de/smart/DDvec.cgi?smart=726:TOP2c(116|717)+	100382343,5.6.2.2,C0P6Q6,C0P6Q6_MAIZE,DNA gyrase subunit B,EC 5.6.2.2,NM_001175090.1,NP_001168561,NP_001168561.1,Uncharacterized protein LOC100382343,ZEAMMB73_Zm00001d040416,zma:100382343
C0P707_MAIZE	4577.C0P707	Senescence regulator.	https://smart.embl.de/smart/DDvec.cgi?smart=188:Pfam_Senescence_reg(91|188)+	100382369,C0P707,C0P707_MAIZE,NM_001175114.1,NP_001168585,NP_001168585.1,Senescence regulator,Uncharacterized protein LOC100382369,ZEAMMB73_Zm00001d021627,zma:100382369
C0P7B8_MAIZE	4577.C0P7B8	NPR1 interactor.	https://smart.embl.de/smart/DDvec.cgi?smart=150:Pfam_NPR1_interact(38|132)+	100274910,C0P7B8,C0P7B8_MAIZE,NM_001149162.1,NM_001175149.1,NPR1 interactor,NP_001142634,NP_001142634.1,NP_001168620.1,Uncharacterized protein LOC100274910 isoform 1,ZEAMMB73_Zm00001d039997,zma:100274910
C0P8K8_MAIZE	4577.C0P8K8	Protein ABA DEFICIENT 4 chloroplastic.	https://smart.embl.de/smart/DDvec.cgi?smart=232:Pfam_DUF4281(90|218)+	100274357,C0P8K8,C0P8K8_MAIZE,NP_001142189,Protein ABA DEFICIENT 4 chloroplastic,Uncharacterized protein LOC100274357,XM_008674309.1,XP_008672531.1,ZEAMMB73_Zm00001d040011,zma:100274357
C0P8L3_MAIZE	4577.C0P8L3	Carboxypeptidase; Belongs to the peptidase S10 family.	https://smart.embl.de/smart/DDvec.cgi?smart=517:SIGNAL(1|31)+Pfam_Peptidase_S10(42|514)+	100282964,3.4.16.-,C0P8L3,C0P8L3_MAIZE,Carboxypeptidase,EC 3.4.16.-,NM_001155869.2,NP_001149341,NP_001149341.2,Serine carboxypeptidase 1 precursor,Serine carboxypeptidase-like clade I,ZEAMMB73_Zm00001d041769,zma:100282964
C0PCA8_MAIZE	4577.C0PCA8	Factor of DNA methylation 1.	https://smart.embl.de/smart/DDvec.cgi?smart=530:Pfam_XS(12|120)+Pfam_XH(399|529)+	100383007,C0PCA8,C0PCA8_MAIZE,Factor of DNA methylation 1,NM_001175688.1,NP_001169159,NP_001169159.1,Putative XH domain family protein,XM_008674930.1,XM_008674931.1,XP_008673152.1,XP_008673153.1,ZEAMMB73_Zm00001d040033,zma:100383007
C0PD90_MAIZE	4577.C0PD90	BOWMAN_BIRK domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=89:SIGNAL(1|22)+	103649857,BOWMAN_BIRK domain-containing protein,C0PD90,C0PD90_MAIZE,NM_001330776.1,NP_001317705,NP_001317705.1,Uncharacterized protein LOC103649857 precursor,ZEAMMB73_Zm00001d040028,zma:103649857
C0PDY5_MAIZE	4577.C0PDY5	GDSL esterase/lipase LIP-4.	https://smart.embl.de/smart/DDvec.cgi?smart=419:TRANS(21|43)+Pfam_Lipase_GDSL(83|395)+	100284892,Alpha-L-fucosidase 2,C0PDY5,C0PDY5_MAIZE,GDSL esterase/lipase LIP-4,NP_001151259,ZEAMMB73_Zm00001d040730,zma:100284892
C0PDY7_MAIZE	4577.C0PDY7	Temperature sensing protein-related.	https://smart.embl.de/smart/DDvec.cgi?smart=422:Pfam_D123(14|402)+	100276597,C0PDY7,C0PDY7_MAIZE,NM_001150347.1,NP_001143819,NP_001143819.1,Temperature sensing protein-related,Uncharacterized LOC100276597,ZEAMMB73_Zm00001d040116,zma:100276597
C0PED4_MAIZE	4577.C0PED4	Transglut_core2 domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=420:Pfam_Transglut_core2(101|204)+	100278776,C0PED4,C0PED4_MAIZE,NM_001320429.1,NP_001307358,NP_001307358.1,Transglut_core2 domain-containing protein,Uncharacterized protein LOC100278776,ZEAMMB73_Zm00001d040383,zma:100278776
C0PF49_MAIZE	4577.C0PF49	ARM repeat superfamily protein.	https://smart.embl.de/smart/DDvec.cgi?smart=841:TRANS(89|111)+	100383326,ARM repeat superfamily protein,C0PF49,C0PF49_MAIZE,NM_001175984.1,NP_001169455,NP_001169455.1,Uncharacterized protein LOC100383326,ZEAMMB73_Zm00001d041709,zma:100383326
C0PG74_MAIZE	4577.C0PG74	Putative splicing factor 3A subunit 1.	https://smart.embl.de/smart/DDvec.cgi?smart=807:SWAP(66|119)+SWAP(198|251)+Pfam_PRP21_like_P(269|487)+UBQ(723|800)+	100383468,C0PG74,C0PG74_MAIZE,NM_001176116.1,NP_001169587,NP_001169587.1,Putative splicing factor 3A subunit 1,Splicing factor 3A subunit 1,XM_008674975.1,XM_008674976.1,XP_008673197.1,XP_008673198.1,ZEAMMB73_Zm00001d040343,zma:100383468
C0PH05_MAIZE	4577.C0PH05	DUF1618 domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=456:Pfam_DUF1618(200|339)+	100383554,C0PH05,C0PH05_MAIZE,DUF1618 domain-containing protein,NM_001176202.1,NP_001169673,NP_001169673.1,Uncharacterized protein LOC100383554,ZEAMMB73_Zm00001d040677,zma:100383554
C0PHJ9_MAIZE	4577.C0PHJ9	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=152:	100383606,C0PHJ9,C0PHJ9_MAIZE,NM_001176254.1,NP_001169725,NP_001169725.1,Uncharacterized protein,Uncharacterized protein LOC100383606,ZEAMMB73_Zm00001d039827,zma:100383606
C0PHM0_MAIZE	4577.C0PHM0	Carboxypeptidase; Belongs to the peptidase S10 family.	https://smart.embl.de/smart/DDvec.cgi?smart=496:SIGNAL(1|37)+Pfam_Peptidase_S10(64|489)+	100282195,3.4.16.-,C0PHM0,C0PHM0_MAIZE,Carboxypeptidase,EC 3.4.16.-,NM_001155107.2,NP_001148579,NP_001148579.2,Serine carboxypeptidase-like clade II,Si687044h06(706),Uncharacterized protein LOC100282195 precursor,ZEAMMB73_Zm00001d040741,zma:100282195
C0PLZ2_MAIZE	4577.C0PLZ2	Protein NRT1/ PTR FAMILY 6.1.	https://smart.embl.de/smart/DDvec.cgi?smart=661:Pfam_PTR2(164|610)+TRANS(621|640)+	100384152,C0PLZ2,C0PLZ2_MAIZE,NM_001176731.1,NP_001170202,NP_001170202.1,Protein NRT1/ PTR FAMILY 6.1,ZEAMMB73_Zm00001d040201,zma:100384152
C0PMF2_MAIZE	4577.C0PMF2	Putative sodium/metabolite cotransporter BASS1 chloroplastic.	https://smart.embl.de/smart/DDvec.cgi?smart=396:Pfam_SBF(104|284)+	100285991,Bile acid sodium symporter/ transporter,Bile acid:Na+ symporter, BASS family,C0PMF2,C0PMF2_MAIZE,NP_001152351,ZEAMMB73_Zm00001d041870,zma:100285991
C0PP65_MAIZE	4577.C0PP65	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=157:SIGNAL(1|34)+TRANS(134|156)+	100384424,C0PP65,C0PP65_MAIZE,Extensin-like protein precursor,NM_001176961.1,NP_001170432,NP_001170432.1,Uncharacterized protein,ZEAMMB73_Zm00001d040110,zma:100384424
C3H35	4577.B6TV15	Zinc finger CCCH type domain-containing protein ZFN-like 1.	https://smart.embl.de/smart/DDvec.cgi?smart=471:ZnF_C3H1(61|88)+ZnF_C3H1(110|137)+ZnF_C3H1(155|182)+ZnF_C3H1(307|334)+ZnF_C3H1(353|380)+	100284552,B6TV15,B6TV15_MAIZE,C3H transcription factor,C3H35,NM_001157447.1,NP_001150919,NP_001150919.1,ZEAMMB73_Zm00001d040302,zma:100284552
C4IZ36_MAIZE	4577.C4IZ36	Non-specific phospholipase C6.	https://smart.embl.de/smart/DDvec.cgi?smart=530:SIGNAL(1|29)+Pfam_Phosphoesterase(38|399)+	100384643,3.1.4.3,C4IZ36,C4IZ36_MAIZE,EC 3.1.4.3,NM_001177134.1,NP_001170605,NP_001170605.1,Non-specific phospholipase C6,Phospholipase C,Uncharacterized protein LOC100384643 precursor,ZEAMMB73_Zm00001d040205,zma:100384643
C4IZI6_MAIZE	4577.C4IZI6	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=159:TRANS(117|139)+	100277188,C4IZI6,C4IZI6_MAIZE,NM_001150828.1,NP_001144300,NP_001144300.1,Uncharacterized protein,Uncharacterized protein LOC100277188,ZEAMMB73_Zm00001d040048,zma:100277188
C4J247_MAIZE	4577.C4J247	Protein EXECUTER 2 chloroplastic.	https://smart.embl.de/smart/DDvec.cgi?smart=622:Pfam_DUF3506(460|586)+	100501252,C4J247,C4J247_MAIZE,NM_001196022.1,NP_001182951,NP_001182951.1,Protein EXECUTER 2 chloroplastic,Uncharacterized protein LOC100501252,ZEAMMB73_Zm00001d040155,zma:100501252
C4J2P7_MAIZE	4577.C4J2P7	Protein SRG1; Belongs to the iron/ascorbate-dependent oxidoreductase family.	https://smart.embl.de/smart/DDvec.cgi?smart=356:Pfam_DIOX_N(50|163)+Pfam_2OG-FeII_Oxy(205|304)+	100501344,C4J2P7,C4J2P7_MAIZE,NM_001196093.1,NP_001183022,NP_001183022.1,Protein SRG1,Uncharacterized protein LOC100501344,ZEAMMB73_Zm00001d040597,zma:100501344
C4J362_MAIZE	4577.C4J362	Cyclin-D5-1; Belongs to the cyclin family.	https://smart.embl.de/smart/DDvec.cgi?smart=349:CYCLIN(99|186)+Cyclin_C(195|322)+	100501413,C4J362,C4J362_MAIZE,Cyclin D5, plant,Cyclin-D5-1,NM_001196135.1,NP_001183064,NP_001183064.1,Uncharacterized protein LOC100501413,ZEAMMB73_Zm00001d041345,zma:100501413
C4J4N2_MAIZE	4577.C4J4N2	E3 ubiquitin-protein ligase RGLG1.	https://smart.embl.de/smart/DDvec.cgi?smart=541:TRANS(5|27)+VWA(189|392)+RING(498|530)+	100283629,2.3.2.27,C4J4N2,C4J4N2_MAIZE,Copine family protein,E3 ubiquitin-protein ligase RGLG,E3 ubiquitin-protein ligase RGLG1,EC 2.3.2.27,NP_001150002,ZEAMMB73_Zm00001d041073,zma:100283629
C4J5M2_MAIZE	4577.C4J5M2	AP-3 complex subunit delta.	https://smart.embl.de/smart/DDvec.cgi?smart=941:Pfam_Adaptin_N(39|633)+	100279859,AP-3 complex subunit delta,C4J5M2,C4J5M2_MAIZE,NM_001152812.2,NM_001317847.1,NP_001146284,NP_001146284.2,NP_001304776.1,Uncharacterized protein LOC100279859,ZEAMMB73_Zm00001d041626,zma:100279859
C4JBR0_MAIZE	4577.C4JBR0	HIT zinc finger.	https://smart.embl.de/smart/DDvec.cgi?smart=493:PAPA-1(358|440)+Pfam_zf-HIT(456|487)+	100502463,C4JBR0,C4JBR0_MAIZE,HIT zinc finger,INO80 complex subunit B,NM_001196941.1,NP_001183870,NP_001183870.1,Uncharacterized protein LOC100502463,ZEAMMB73_Zm00001d041601,zma:100502463
Cl10007_1b	4577.A0A1D6MXZ7	Glycine-rich RNA-binding protein 3 mitochondrial.	https://smart.embl.de/smart/DDvec.cgi?smart=261:RRM(31|111)+	100191146,A0A1D6MXZ7,A0A1D6MXZ7_MAIZE,Cl10007_1b,Glycine-rich RNA-binding protein 3 mitochondrial,Heterogeneous nuclear ribonucleoprotein A1/A3,NP_001130054,Uncharacterized LOC100191146,ZEAMMB73_Zm00001d041750,zma:100191146
Cl10629_-1b	4577.B6SRR5	Heparanase-like protein 1.	https://smart.embl.de/smart/DDvec.cgi?smart=540:SIGNAL(1|20)+Pfam_Glyco_hydro_79n(25|341)+	100192026,3.2.1.166,B6SRR5,B6SRR5_MAIZE,Cl10629_-1b,EC 3.2.1.166,Heparanase,Heparanase-like protein 1,Heparanase-like protein 2,NP_001130921,Uncharacterized protein LOC100192026 precursor,XM_008673838.1,XP_008672060.1,ZEAMMB73_Zm00001d041511,zma:100192026
Cl14448_1(105)	4577.A0A1D6MYY7	Ssu72-like family protein.	https://smart.embl.de/smart/DDvec.cgi?smart=206:Pfam_Ssu72(7|206)+	100273452,3.1.3.16,A0A1D6MYY7,A0A1D6MYY7_MAIZE,Cl14448_1(105),EC 3.1.3.16,NP_001141361,Ssu72-like family protein,Uncharacterized protein LOC100273452,ZEAMMB73_Zm00001d041884,zma:100273452
Cl15598_1c	4577.B4FFT5	Lysophospholipid acyltransferase LPEAT1.	https://smart.embl.de/smart/DDvec.cgi?smart=373:TRANS(69|91)+TRANS(118|140)+PlsC(164|279)+	100193648,2.3.1.23,2.3.1.67,B4FFT5,B4FFT5_MAIZE,Cl15598_1c,EC 2.3.1.23,EC 2.3.1.67,Lysophospholipid acyltransferase LPEAT1,NM_001138744.1,NP_001132216,NP_001132216.1,ZEAMMB73_Zm00001d040629,zma:100193648
Cl15601_2	4577.A0A1D6MPP2	Pollen-specific protein like.	https://smart.embl.de/smart/DDvec.cgi?smart=86:Pfam_Rep_fac-A_3(1|86)+	100283481,A0A1D6MPP2,A0A1D6MPP2_MAIZE,Cl15601_2,NP_001149853,Pollen-specific protein like,Replication factor A3,Uncharacterized protein LOC100283481,ZEAMMB73_Zm00001d040276,zma:100283481
Cl18116_1	4577.A0A1D6MX99	DNA replication licensing factor MCM7; Acts as component of the mcm2-7 complex (mcm complex) which is the putative replicative helicase essential for 'once per cell cycle' DNA replication initiation and elongation in eukaryotic cells. The active ATPase sites in the mcm2-7 ring are formed through the interaction surfaces of two neighboring subunits such that a critical structure of a conserved arginine finger motif is provided in trans relative to the ATP-binding site of the Walker A box of the adjacent subunit. The six ATPase active sites, however, are likely to contribute differential [...] 	https://smart.embl.de/smart/DDvec.cgi?smart=723:Pfam_MCM_N(10|136)+MCM(141|643)+	100273978,3.6.4.12,A0A1D6MX99,A0A1D6MX99_MAIZE,Cl18116_1,DNA replication licensing factor MCM7,DNA replication licensing factor MCM7 isoform X1,EC 3.6.4.12,MCM7,XP_008672495,ZEAMMB73_Zm00001d041606,zma:100273978
Cl20358_1a	4577.B4FAH7	Translation initiation factor 3 (IF-3) family protein.	https://smart.embl.de/smart/DDvec.cgi?smart=485:Pfam_IF3_N(75|142)+	100191874,B4FAH7,B4FAH7_MAIZE,Cl20358_1a,NM_001137298.1,NP_001130770,NP_001130770.1,Translation initiation factor IF-3,Uncharacterized protein LOC100191874,ZEAMMB73_Zm00001d041255,zma:100191874
Cl20570_1(540)	4577.A0A1D6MXK3	Jasmonate-induced protein.	http://smart.embl.de/smart/DDvec.cgi?smart=209:	100280615,A0A1D6MXK3,A0A1D6MXK3_MAIZE,Cl20570_1(540),Jasmonate-induced protein,NP_001147005,Uncharacterized protein LOC100280615,ZEAMMB73_Zm00001d041663,zma:100280615
Cl22047_1	4577.B6T7Y8	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=312:	100193587,B6T7Y8,B6T7Y8_MAIZE,Cl22047_1,NM_001245914.1,NP_001232843,NP_001232843.1,Uncharacterized protein,Uncharacterized protein LOC100193587,ZEAMMB73_Zm00001d041268,zma:100193587
Cl24591_1(646)	4577.A0A1D6MYI7	Tat pathway signal sequence family protein.	http://smart.embl.de/smart/DDvec.cgi?smart=217:	100282037,A0A1D6MYI7,A0A1D6MYI7_MAIZE,Cl24591_1(646),NP_001148422,Tat pathway signal sequence family protein,Uncharacterized protein LOC100282037,ZEAMMB73_Zm00001d041824,zma:100282037
Cl2646_1	4577.G2XK63	T-complex protein 1 subunit beta.	https://smart.embl.de/smart/DDvec.cgi?smart=525:Pfam_Cpn60_TCP1(28|518)+	100191320,Cl2646_1,G2XK63,G2XK63_MAIZE,NP_001336570,T-complex protein 1 subunit beta,XM_008673789.1,XP_008672011.1,ZEAMMB73_Zm00001d040257,rf1-C1-g4,zma:100191320
Cl2746_1	4577.A0A1D6MLZ0	Metallo-hydrolase/oxidoreductase superfamily protein.	https://smart.embl.de/smart/DDvec.cgi?smart=526:Lactamase_B(225|396)+	100191605,A0A1D6MLZ0,A0A1D6MLZ0_MAIZE,Cl2746_1,NP_001130506,Uncharacterized protein LOC100191605,ZEAMMB73_Zm00001d039971,zma:100191605
Cl31341_-1	4577.A0A1D6MWH2	SRP40 carboxy-terminal domain protein.	https://smart.embl.de/smart/DDvec.cgi?smart=566:LisH(55|87)+Pfam_SRP40_C(461|512)+	100382414,A0A1D6MWH2,A0A1D6MWH2_MAIZE,Cl31341_-1,NP_001168628,SRP40 carboxy-terminal domain protein,Uncharacterized protein LOC100382414,ZEAMMB73_Zm00001d041495,zma:100382414
Cl31612_1	4577.C0P4Y2	Pathogenesis-related family protein.	http://smart.embl.de/smart/DDvec.cgi?smart=231:	100284129,C0P4Y2,C0P4Y2_MAIZE,Cl31612_1,NP_001150498,Pathogenesis-related family protein,Uncharacterized protein LOC100284129,ZEAMMB73_Zm00001d040244,zma:100284129
Cl38706_1	4577.A0A1D6MTF5	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=282:	100382572,A0A1D6MTF5,A0A1D6MTF5_MAIZE,Cl38706_1,NP_001168775,Uncharacterized protein,Uncharacterized protein LOC100382572,ZEAMMB73_Zm00001d040873,zma:100382572
Cl40355_1	4577.B6UCV5	Shikimate biosynthesis protein aroDE.	https://smart.embl.de/smart/DDvec.cgi?smart=509:Pfam_DHquinase_I(5|222)+Pfam_Shikimate_dh_N(236|316)+Pfam_FAD_binding_2(360|417)+	1.1.1.25,100285997,4.2.1.10,B6UCV5,B6UCV5_MAIZE,Cl40355_1,EC 1.1.1.25,EC 4.2.1.10,NM_001158885.2,NP_001152357,NP_001152357.1,Shikimate biosynthesis protein aroDE,Uncharacterized protein LOC100285997,ZEAMMB73_Zm00001d040850,zma:100285997
Cl44325_1	4577.B6TY16	Sad1/unc-84-like protein 2.	https://smart.embl.de/smart/DDvec.cgi?smart=439:Pfam_Sad1_UNC(290|427)+	100280181,B6TY16,B6TY16_MAIZE,Cl44325_1,NM_001153113.1,NP_001146585,NP_001146585.1,SUN domain protein2,SUN domain-containing protein 1/2,Sad1/unc-84-like protein 2,Uncharacterized protein LOC100280181,ZEAMMB73_Zm00001d040331,zma:100280181
Cl5890_1a	4577.A0A1D6MX78	Prefoldin subunit 3; Binds specifically to cytosolic chaperonin (c-CPN) and transfers target proteins to it. Binds to nascent polypeptide chain and promotes folding in an environment in which there are many competing pathways for nonnative proteins; Belongs to the prefoldin subunit alpha family.	https://smart.embl.de/smart/DDvec.cgi?smart=188:Pfam_Prefoldin(52|174)+	100282989,A0A1D6MX78,A0A1D6MX78_MAIZE,Cl5890_1a,NP_001149365,Prefoldin subunit 3,Uncharacterized protein LOC100282989,ZEAMMB73_Zm00001d041597,zma:100282989
Cl59140_1	4577.B4FYT4	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=316:	100277939,B4FYT4,B4FYT4_MAIZE,Cl59140_1,NM_001151379.1,NP_001144851,NP_001144851.1,Uncharacterized protein,Uncharacterized protein LOC100277939,ZEAMMB73_Zm00001d040172,zma:100277939
Cl716_1	4577.A0A1D6ML15	Acyl-coenzyme A oxidase 4 peroxisomal.	https://smart.embl.de/smart/DDvec.cgi?smart=451:SIGNAL(1|23)+Pfam_Acyl-CoA_dh_N(69|179)+Pfam_Acyl-CoA_dh_M(184|276)+Pfam_Acyl-CoA_dh_1(290|436)+	1.3.3.6,100283936,A0A1D6ML15,A0A1D6ML15_MAIZE,Acyl-CoA oxidase,Acyl-coenzyme A oxidase 4 peroxisomal,Cl716_1,EC 1.3.3.6,NP_001150306,Uncharacterized protein LOC100283936,ZEAMMB73_Zm00001d039768,zma:100283936
Cl889_1	4577.B4FIF4	Protein LSD1.	https://smart.embl.de/smart/DDvec.cgi?smart=309:Pfam_zf-LSD1(138|162)+Pfam_zf-LSD1(177|201)+Pfam_zf-LSD1(215|239)+	100194364,B4FIF4,B4FIF4_MAIZE,Cl889_1,NM_001139399.1,NP_001132871,NP_001132871.1,Protein LSD1,Uncharacterized protein LOC100194364,ZEAMMB73_Zm00001d041474,zma:100194364
Cop2	4577.A0A1D6MVU6	Coatomer subunit epsilon-1.	https://smart.embl.de/smart/DDvec.cgi?smart=162:Pfam_Coatomer_E(21|161)+	541811,A0A1D6MVU6,A0A1D6MVU6_MAIZE,Coatomer protein 2,Coatomer subunit epsilon,Coatomer subunit epsilon-1,Cop2,NP_001104962,ZEAMMB73_Zm00001d041399,zma:541811
Csu434	4577.A0A1D6MUI0	Protein Iojap-related mitochondrial.	https://smart.embl.de/smart/DDvec.cgi?smart=122:Pfam_RsfS(44|120)+	100193217,A0A1D6MUI0,A0A1D6MUI0_MAIZE,Csu434,NP_001131842,Protein Iojap-related mitochondrial,Uncharacterized protein LOC100193217,ZEAMMB73_Zm00001d041135,zma:100193217
Csu909	4577.A0A096PY84	Uncharacterized protein LOC100191388.	https://smart.embl.de/smart/DDvec.cgi?smart=781:PB1(299|393)+	100191388,A0A096PY84,A0A096PY84_MAIZE,Csu909,NP_001130294,Uncharacterized protein LOC100191388,ZEAMMB73_Zm00001d039966,zma:100191388
EXPB10	4577.Q19K79	Beta expansin10c; Belongs to the expansin family.	https://smart.embl.de/smart/DDvec.cgi?smart=269:SIGNAL(1|30)+DPBB_1(86|165)+Pfam_Pollen_allerg_1(176|257)+	103650095,Beta expansin10c,EXPB10,Expansin-B11-like,Q19K79,Q19K79_MAIZE,XM_008675755.1,XP_008673977,XP_008673977.1,ZEAMMB73_Zm00001d040609,zma:103650095
GATA31	4577.C0HE33	C2C2-GATA transcription factor.	https://smart.embl.de/smart/DDvec.cgi?smart=461:ZnF_GATA(147|204)+ZnF_GATA(281|335)+	100304247,C0HE33,C0HE33_MAIZE,C2C2-GATA transcription factor,GATA transcription factor 14,GATA-binding protein, other eukaryote,GATA31,NM_001165692.1,NP_001159164,NP_001159164.1,ZEAMMB73_Zm00001d041883,zma:100304247
GRMZM2G467671	4577.A0A1D6MLT7	PR5-like receptor kinase.	https://smart.embl.de/smart/DDvec.cgi?smart=680:SIGNAL(1|26)+Pfam_GUB_WAK_bind(31|148)+Pfam_WAK_assoc(160|249)+TRANS(265|286)+Pfam_Pkinase_Tyr(337|557)+	110806309,A0A1D6MLT7,A0A1D6MLT7_MAIZE,GRMZM2G467671,NP_001341037,PR5-like receptor kinase,Uncharacterized protein LOC110806309 precursor,ZEAMMB73_Zm00001d039920,zma:110806309
GRP	4577.O48554	Glycine-rich RNA-binding protein 2.	https://smart.embl.de/smart/DDvec.cgi?smart=145:RRM(9|82)+	542562,GRP,Glycine-rich RNA binding protein,Glycine-rich RNA-binding protein 2,Glycine-rich RNA-binding protein 7,NM_001112102.1,NP_001105572,NP_001105572.1,O48554,O48554_MAIZE,ZEAMMB73_Zm00001d041246,zma:542562
GST39	4577.B6U577	Glutathione S-transferase GSTU6.	https://smart.embl.de/smart/DDvec.cgi?smart=200:Pfam_GST_N_3(10|84)+	2.5.1.18,541848,B6U577,B6U577_MAIZE,EC 2.5.1.18,GST39,Glutathione S-transferase,Glutathione S-transferase GSTU6,Glutathione transferase39,NM_001111527.2,NP_001104997,NP_001104997.2,ZEAMMB73_Zm00001d029706,zma:541848
Gpm141	4577.B4FPI5	Mannose-6-phosphate isomerase; Belongs to the mannose-6-phosphate isomerase type 1 family.	https://smart.embl.de/smart/DDvec.cgi?smart=437:Pfam_PMI_typeI(30|393)+	100272600,5.3.1.8,B4FPI5,B4FPI5_MAIZE,EC 5.3.1.8,Gpm141,Mannose-6-phosphate isomerase,NM_001147063.1,NP_001140535,NP_001140535.1,Uncharacterized protein LOC100272600,ZEAMMB73_Zm00001d040020,zma:100272600
Gpm293	4577.C0PJE0	Putative axial regulator YABBY 2.	https://smart.embl.de/smart/DDvec.cgi?smart=216:Pfam_HMG_box_2(128|174)+	100193531,C0PJE0,C0PJE0_MAIZE,Gpm293,NP_001132114,Putative axial regulator YABBY 2,Uncharacterized protein LOC100193531,ZEAMMB73_Zm00001d041277,zma:100193531
Gpm354	4577.A0A1D6MTX4	ABC transporter F family member 1.	https://smart.embl.de/smart/DDvec.cgi?smart=595:AAA(93|295)+AAA(405|572)+	100280013,A0A1D6MTX4,A0A1D6MTX4_MAIZE,ABC transporter F family member 1,ATP-binding cassette, subfamily F, member 2,Gpm354,NM_001320489.1,NP_001307418,NP_001307418.1,Uncharacterized protein LOC100280013,ZEAMMB73_Zm00001d041072,zma:100280013
Gpm462	4577.B6TTP4	Stress-inducible membrane pore protein.	https://smart.embl.de/smart/DDvec.cgi?smart=174:Pfam_Tim17(28|164)+	100286246,B6TTP4,B6TTP4_MAIZE,Gpm462,NM_001159134.1,NP_001152606,NP_001152606.1,Stress-inducible membrane pore protein,Uncharacterized protein LOC100286246,ZEAMMB73_Zm00001d040613,zma:100286246
Gpm628	4577.B6TJL9	Translation initiation factor eIF-2B alpha subunit; Belongs to the eIF-2B alpha/beta/delta subunits family.	https://smart.embl.de/smart/DDvec.cgi?smart=363:Pfam_IF-2B(74|351)+	100283573,B6TJL9,B6TJL9_MAIZE,Gpm628,NM_001156473.1,NP_001149945,NP_001149945.1,Uncharacterized protein LOC100283573,ZEAMMB73_Zm00001d041758,zma:100283573
Gpm697	4577.A0A1D6ML01	ARM repeat superfamily protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1733:Pfam_U3snoRNP10(153|278)+	100193917,A0A1D6ML01,A0A1D6ML01_MAIZE,ARM repeat superfamily protein,Gpm697,NP_001336808,U3 small nucleolar RNA-associated protein 10,Uncharacterized LOC100193917,ZEAMMB73_Zm00001d039758,zma:100193917
